record_id,source_table,source_original_path,source_row_number,record_type,experiment_id,stage,experiment_group,description,dataset,evaluation_protocol,modalities,seed,code_root,code_commit,config_path,init_checkpoint,pretrained_path,data_root,derived_data_root,environment_file,launch_command,run_dir,status,lifecycle,best_epoch,rank1,mAP,mINP,rank5,rank10,checkpoint_path,checkpoint_sha256,checkpoint_status,metrics_source,log_source,selection_rule,extra_metrics_json,notes,source_sha256,legacy_checkpoint_path,migration_batch,migration_status,checkpoint_path_status,checkpoint_path_check,legacy_log_source,log_source_status
TVI-LFM/reports/experiment_registry/experiment_results.csv#row44,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/experiment_results.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/experiment_results.csv,44,summary_or_result,SALT_R_TWO_ANCHOR_GROUPS,stage_b,salt_ablation,,,SYSU-MM01 all-search single-shot 10-trial,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/experiments/reproduction/archived_configs/salt_r_two_anchor_groups.yaml,,,,,,,,succeeded,archived,24,0.83450,0.81064,0.71571,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/experiment_results.csv,,,"{""best_epoch"": ""24"", ""checkpoint"": """", ""config_lifecycle"": ""archived"", ""experiment"": ""SALT_R_TWO_ANCHOR_GROUPS"", ""group"": ""salt_ablation"", ""mAP"": ""0.81064"", ""mINP"": ""0.71571"", ""notes"": ""highest Rank-1 same-epoch metrics; two-anchor-groups ablation; all-search single-shot 10-trial; all weights pruned by request; mINP peak is recorded separately at epoch 29"", ""rank1"": ""0.83450"", ""source"": ""experiments/salt_vi_ablation_20260729/runs/R_TWO_ANCHOR_GROUPS/events.jsonl"", ""stage"": ""stage_b"", ""status"": ""succeeded"", ""yaml_path"": ""reports/experiment_registry/archived_configs/salt_r_two_anchor_groups.yaml""}",highest Rank-1 same-epoch metrics; two-anchor-groups ablation; all-search single-shot 10-trial; all weights pruned by request; mINP peak is recorded separately at epoch 29,d04447cda0939aed12175a501e5bea15aa46d6a33e11ff91db87aeab29b98078,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv#row2,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,2,metrics,sysu_multiseed/metrics_by_seed,,,"train for SYSU-MM01, seed 1, fixed official commit and isolated ybj2 inputs.",,,,1,/home/cgv841/ybj/SALT-VI/src/salt_vi,682742130f2fb7bca26dabd92bc5a788225d7541,,,,,,,,,complete,,,,,,,,,,unavailable,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,,,"{""attempt"": ""attempt_06"", ""baseline_experiment_id"": ""author_seed1_no_mer"", ""checkpoint"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_1/attempt_06/train/sysu/FV_Filter/Baseline_train[RGB_IR_Text]_joint[uni]_Blip_add_LLM_0.5_id,wrt_Fix_Visual_Filtered/models/model_Fusion_3.pth"", ""code_change_summary"": ""Official source unchanged; portable_main.py only redirects CLIP and Torch Hub caches into ybj2."", ""config_change_summary"": ""Change only the training seed to 1; train for 120 epochs from the shared official base checkpoint."", ""design_summary"": ""train for SYSU-MM01, seed 1, fixed official commit and isolated ybj2 inputs."", ""git_commit_sha"": ""682742130f2fb7bca26dabd92bc5a788225d7541"", ""log_anomalies"": """", ""manifest_path"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_1/attempt_06/manifest.json"", ""mer_map"": ""0.7670306465274038"", ""mer_minp"": ""0.6407374145832291"", ""mer_rank1"": ""0.8065211"", ""mer_status"": ""succeeded"", ""no_mer_map"": ""0.7703863296577177"", ""no_mer_minp"": ""0.6434464507504385"", ""no_mer_rank1"": ""0.8123586773872375"", ""reproducibility_status"": ""valid"", ""seed"": ""1"", ""status"": ""complete"", ""train_status"": ""succeeded"", ""worktree_dirty"": ""False""}","train for SYSU-MM01, seed 1, fixed official commit and isolated ybj2 inputs.；失效 checkpoint_path 已清除。",ed46e5251470333e58673cb481e4e21a9d249b1c081d5931e98278bb4bf97c81,,,invalid_path_cleared,无,invalid_cleared,,未记录
TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv#row3,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,3,metrics,sysu_multiseed/metrics_by_seed,,,"train for SYSU-MM01, seed 2, fixed official commit and isolated ybj2 inputs.",,,,2,/home/cgv841/ybj/SALT-VI/src/salt_vi,682742130f2fb7bca26dabd92bc5a788225d7541,,,,,,,,,complete,,,,,,,,,,unavailable,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,,,"{""attempt"": ""attempt_06"", ""baseline_experiment_id"": ""author_seed1_no_mer"", ""checkpoint"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_2/attempt_06/train/sysu/FV_Filter/Baseline_train[RGB_IR_Text]_joint[uni]_Blip_add_LLM_0.5_id,wrt_Fix_Visual_Filtered/models/model_Fusion_3.pth"", ""code_change_summary"": ""Official source unchanged; portable_main.py only redirects CLIP and Torch Hub caches into ybj2."", ""config_change_summary"": ""Change only the training seed to 2; train for 120 epochs from the shared official base checkpoint."", ""design_summary"": ""train for SYSU-MM01, seed 2, fixed official commit and isolated ybj2 inputs."", ""git_commit_sha"": ""682742130f2fb7bca26dabd92bc5a788225d7541"", ""log_anomalies"": """", ""manifest_path"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_2/attempt_06/manifest.json"", ""mer_map"": ""0.7731695195317456"", ""mer_minp"": ""0.6491000998295152"", ""mer_rank1"": ""0.8148304"", ""mer_status"": ""succeeded"", ""no_mer_map"": ""0.7760191402202606"", ""no_mer_minp"": ""0.6522354884863828"", ""no_mer_rank1"": ""0.8197475671768188"", ""reproducibility_status"": ""valid"", ""seed"": ""2"", ""status"": ""complete"", ""train_status"": ""succeeded"", ""worktree_dirty"": ""False""}","train for SYSU-MM01, seed 2, fixed official commit and isolated ybj2 inputs.；失效 checkpoint_path 已清除。",ed46e5251470333e58673cb481e4e21a9d249b1c081d5931e98278bb4bf97c81,,,invalid_path_cleared,无,invalid_cleared,,未记录
TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv#row4,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,4,metrics,sysu_multiseed/metrics_by_seed,,,"train for SYSU-MM01, seed 3, fixed official commit and isolated ybj2 inputs.",,,,3,/home/cgv841/ybj/SALT-VI/src/salt_vi,682742130f2fb7bca26dabd92bc5a788225d7541,,,,,,,,,complete,,,,,,,,,,unavailable,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,,,"{""attempt"": ""attempt_06"", ""baseline_experiment_id"": ""author_seed1_no_mer"", ""checkpoint"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_3/attempt_06/train/sysu/FV_Filter/Baseline_train[RGB_IR_Text]_joint[uni]_Blip_add_LLM_0.5_id,wrt_Fix_Visual_Filtered/models/model_Fusion_3.pth"", ""code_change_summary"": ""Official source unchanged; portable_main.py only redirects CLIP and Torch Hub caches into ybj2."", ""config_change_summary"": ""Change only the training seed to 3; train for 120 epochs from the shared official base checkpoint."", ""design_summary"": ""train for SYSU-MM01, seed 3, fixed official commit and isolated ybj2 inputs."", ""git_commit_sha"": ""682742130f2fb7bca26dabd92bc5a788225d7541"", ""log_anomalies"": """", ""manifest_path"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_3/attempt_06/manifest.json"", ""mer_map"": ""0.7692549861382676"", ""mer_minp"": ""0.6475264619406407"", ""mer_rank1"": ""0.80528533"", ""mer_status"": ""succeeded"", ""no_mer_map"": ""0.7717860436316627"", ""no_mer_minp"": ""0.650451146065603"", ""no_mer_rank1"": ""0.810623288154602"", ""reproducibility_status"": ""valid"", ""seed"": ""3"", ""status"": ""complete"", ""train_status"": ""succeeded"", ""worktree_dirty"": ""False""}","train for SYSU-MM01, seed 3, fixed official commit and isolated ybj2 inputs.；失效 checkpoint_path 已清除。",ed46e5251470333e58673cb481e4e21a9d249b1c081d5931e98278bb4bf97c81,,,invalid_path_cleared,无,invalid_cleared,,未记录
TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv#row5,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,5,metrics,sysu_multiseed/metrics_by_seed,,,"train for SYSU-MM01, seed 4, fixed official commit and isolated ybj2 inputs.",,,,4,/home/cgv841/ybj/SALT-VI/src/salt_vi,682742130f2fb7bca26dabd92bc5a788225d7541,,,,,,,,,complete,,,,,,,,,,unavailable,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/historical_archives/ybj2_sysu_multiseed_20260717/reproduction/sysu_multiseed/metrics_by_seed.csv,,,"{""attempt"": ""attempt_06"", ""baseline_experiment_id"": ""author_seed1_no_mer"", ""checkpoint"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_4/attempt_06/train/sysu/FV_Filter/Baseline_train[RGB_IR_Text]_joint[uni]_Blip_add_LLM_0.5_id,wrt_Fix_Visual_Filtered/models/model_Fusion_3.pth"", ""code_change_summary"": ""Official source unchanged; portable_main.py only redirects CLIP and Torch Hub caches into ybj2."", ""config_change_summary"": ""Change only the training seed to 4; train for 120 epochs from the shared official base checkpoint."", ""design_summary"": ""train for SYSU-MM01, seed 4, fixed official commit and isolated ybj2 inputs."", ""git_commit_sha"": ""682742130f2fb7bca26dabd92bc5a788225d7541"", ""log_anomalies"": """", ""manifest_path"": ""/home/cgv841/ybj2/reproduction/sysu_multiseed/runs/seed_4/attempt_06/manifest.json"", ""mer_map"": ""0.7796789846629721"", ""mer_minp"": ""0.6571839205755527"", ""mer_rank1"": ""0.81977385"", ""mer_status"": ""succeeded"", ""no_mer_map"": ""0.773587884538929"", ""no_mer_minp"": ""0.6482869385118163"", ""no_mer_rank1"": ""0.8141993284225464"", ""reproducibility_status"": ""valid"", ""seed"": ""4"", ""status"": ""complete"", ""train_status"": ""succeeded"", ""worktree_dirty"": ""False""}","train for SYSU-MM01, seed 4, fixed official commit and isolated ybj2 inputs.；失效 checkpoint_path 已清除。",ed46e5251470333e58673cb481e4e21a9d249b1c081d5931e98278bb4bf97c81,,,invalid_path_cleared,无,invalid_cleared,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row2,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,2,inventory,experiment_registry/yaml_inventory,stage_a,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/source_baseline_a3_512x256_mbpatch_bridge.yaml,,,,,,,logs/stage_a_bridge/pmt_sysu_a3_512x256_mbpatch/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": """", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_bridge/pmt_sysu_a3_512x256_mbpatch/"", ""pa"": """", ""sha1"": ""1e3a23f3824177c1459dd7466ae777bda01b6d3f"", ""stage"": ""stage_a"", ""test_modality"": """", ""total_train_epoch"": ""24"", ""training_mode"": """", ""yaml_path"": ""config/stage_a/pmt_sysu_a3_512x256_mbpatch_bridge.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row3,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,3,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/vision_text_encoder_stage_a.yaml,,,,,,,logs/stage_a_pmt_vit/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_pmt_vit/"", ""pa"": """", ""sha1"": ""97a0aee97831aa4667c2990c1a4d51c1e98c09af"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""40"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/pmt_vit_stage_a.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row4,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,4,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/vision_text_encoder_stage_a_current_best.yaml,,,,,,,logs/stage_a_pmt_vit_current_best/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_pmt_vit_current_best/"", ""pa"": """", ""sha1"": ""b57ebadd49f584bb3cc9c2e9b37a3e770c9d312c"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/pmt_vit_stage_a_current_best.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row5,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,5,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/vision_text_encoder_stage_a_vision_text_recipe.yaml,,,,,,,logs/stage_a_pmt_vit_recipe/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_pmt_vit_recipe/"", ""pa"": """", ""sha1"": ""e1dc250fadca4ac47b568fbbb713eb45af7cfad4"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/pmt_vit_stage_a_pmt_recipe.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row6,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,6,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/vision_text_encoder_stage_a_vision_text_recipe_256x128.yaml,,,,,,,logs/stage_a_pmt_vit_recipe_256x128_run2/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_pmt_vit_recipe_256x128_run2/"", ""pa"": """", ""sha1"": ""f73af4c66e1f6bd980315844b14feb49541f3ba5"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/pmt_vit_stage_a_pmt_recipe_256x128.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row7,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,7,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/vision_text_encoder_stage_a_vision_text_recipe_288x144.yaml,,,,,,,logs/stage_a_pmt_vit_recipe_288x144_run2/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_pmt_vit_recipe_288x144_run2/"", ""pa"": """", ""sha1"": ""873599da6eb7fa763313a973a5f0f01de835d65a"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/pmt_vit_stage_a_pmt_recipe_288x144.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row8,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,8,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/vision_text_encoder_stage_a_vision_text_recipe_288x144_768.yaml,,,,,,,logs/stage_a_pmt_vit_recipe_288x144_768_run1/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_pmt_vit_recipe_288x144_768_run1/"", ""pa"": """", ""sha1"": ""6e5670775feb19f6a554e09b78c5f5fa54bac6f9"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/pmt_vit_stage_a_pmt_recipe_288x144_768.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row9,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,9,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/vision_text_encoder_stage_a_vision_text_recipe_288x144_768_mbpatch.yaml,,,,,,,logs/stage_a_pmt_vit_recipe_288x144_768_mbpatch_run1/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_pmt_vit_recipe_288x144_768_mbpatch_run1/"", ""pa"": """", ""sha1"": ""7aa1cda38b3d0e3e78e434b4b079d5ddd458e8d9"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""30"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/pmt_vit_stage_a_pmt_recipe_288x144_768_mbpatch.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row10,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,10,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/rn50_ori_stage_a_control.yaml,,,,,,,logs/stage_a_n50_ori_control/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/stage_a_n50_ori_control/"", ""pa"": """", ""sha1"": ""42fed0c1c95f907900a786fb7f33a1fa89f76c29"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": """", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/n50_ori_stage_a_control.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row11,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,11,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/sampling_mining_ablation/h1_pk8x4_auto_replace_wrt.yaml,,,,,,,logs/sampling_mining_ablation/h1_pk8x4_auto_replace_wrt/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/sampling_mining_ablation/h1_pk8x4_auto_replace_wrt/"", ""pa"": """", ""sha1"": ""0f6436235e07ce3d1fd0b5154c738463485a83cc"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/sampling_mining_ablation/h1_pk8x4_auto_replace_wrt.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row12,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,12,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/sampling_mining_ablation/h5_pk8x4_auto_replace_crossmodal_hard.yaml,,,,,,,logs/sampling_mining_ablation/h5_pk8x4_auto_replace_crossmodal_hard/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/sampling_mining_ablation/h5_pk8x4_auto_replace_crossmodal_hard/"", ""pa"": """", ""sha1"": ""dcb4b0e9c88dd88a6c60fe1af9f99fe5af09cab8"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/sampling_mining_ablation/h5_pk8x4_auto_replace_crossmodal_hard.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row13,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,13,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/sampling_mining_ablation/s0_pk8x4_current_replace_hard.yaml,,,,,,,logs/sampling_mining_ablation/s0_pk8x4_current_replace_hard/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/sampling_mining_ablation/s0_pk8x4_current_replace_hard/"", ""pa"": """", ""sha1"": ""9404409e0823403d0335bfff3b32ed5fad43be44"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/sampling_mining_ablation/s0_pk8x4_current_replace_hard.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
TVI-LFM/reports/experiment_registry/yaml_inventory.csv#row14,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,/home/cgv841/ybj/TVI-LFM/reports/experiment_registry/yaml_inventory.csv,14,inventory,experiment_registry/yaml_inventory,stage_a,,,,,RGB_IR,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,configs/stage_a/sampling_mining_ablation/s1_pk8x4_auto_replace_hard.yaml,,,,,,,logs/sampling_mining_ablation/s1_pk8x4_auto_replace_hard/,,active,,,,,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/experiment_registry/yaml_inventory.csv,,,"{""fusion_way"": ""add"", ""lifecycle"": ""active"", ""output_path"": ""logs/sampling_mining_ablation/s1_pk8x4_auto_replace_hard/"", ""pa"": """", ""sha1"": ""1b8f67b4d3693afcb999c63dda8ffbf3d2c7981c"", ""stage"": ""stage_a"", ""test_modality"": ""IR"", ""total_train_epoch"": ""24"", ""training_mode"": ""RGB_IR"", ""yaml_path"": ""config/stage_a/sampling_mining_ablation/s1_pk8x4_auto_replace_hard.yaml""}",,1377adfa58fb03de28728454990094cbcf3c08172457bd75cdd90110105abcfc,,,,无,not_recorded,,未记录
